"tp_licitacao","vl_total_contrato","n_licitacoes_part","n_licitacoes_venceu","montante_lic_venceu","perc_vitoria","media_n_licitacoes_part","media_n_licitacoes_venceu","n_propostas","media_n_propostas","total_ganho","status_tramita","razao_contrato_por_vl_recebido","media_num_contratos","num_contratos"
"11",180,59,26,0,0.320987654320988,19.6666666666667,3.25,8,4,3186550.67,"0",0.000056484221178315,1.5,3
"8",78000,2,5,250900,1,1,1.25,1,1,250900,"0",0.237154150197628,1,2
"7",1560,3,4,516600,1,1,1,1,1,5880,"0",0.209677419354839,1,3
"11",70000,33,42,0,0.823529411764706,11,8.8,33,11,6267555,"0",0.0110452690351405,6,24
"11",28991.0475858278,30.2751766182482,30.9082744605839,0,0.886206492210881,6.77852096621479,5.88033635500405,18.8531912318431,6.06056759906933,4111597.03484546,"1",0.0201112314448588,4.17561626407717,26.8439707728103
"11",47745.8833933808,58.1123469641898,31.8225364568643,10607.1209454676,0.814570302064319,8.3818679749633,7.91240707304678,50.8599854449276,8.55454324923145,2495671.72879755,"1",0.0630389268774607,9.06545189907774,54.3927113944665
"8",6000,52,77,0,0.719626168224299,26,17.8333333333333,52,26,1882676,"0",0.00317682863550974,11,22
"3",2400,24,14,545400,0.56,8,4.66666666666667,4,4,536400,"0",0.0044543429844098,4.33333333333333,13
"11",32594.3,17,9,1105609.14,0.529411764705882,17,9,0,0,170551.43,"0",0.160447871584601,8,8
"3",5377.58356441977,32.6506995691452,18.5007772990502,0,0.534120725414153,5.4417832615242,3.15842401822253,22.7511659485754,5.68779148714384,651853.208520656,"1",0.0100387108802452,2.91679621650837,17.0510104887653
"8",47425.5673954263,0.345421354286373,0.604487370001152,0,0.0863553385715932,0.172710677143186,0.215888346428983,0.345421354286373,0.172710677143186,94634.3867552001,"1",0.399009361853604,0.215888346428983,0.431776692857966
"8",19245.1615690347,22.432958348887,14.5571926306002,824123.159167036,0.934837322973181,3.59409514259148,3.42911979361088,19.2029467350803,3.65477573072227,968455.610728355,"1",0.0285226280970731,4.0943000932845,21.8400929104537
"8",40238.5821830481,9.4294228348881,3.95122333709151,42903.764116019,0.315854197552476,6.18583079400871,1.45085084682796,3.31116687506437,0.551861145844062,205545.915899985,"1",0.438370606841669,1.53215181920677,4.48855081479996
"11",27067.7805825835,31.0540877296589,25.0432701837271,75243.6089881994,0.919497979295556,4.55742262922494,4.24393327875684,18.173764416948,3.74780230671167,973256.331134331,"1",0.0928270287667838,4.17077135840165,29.1953995088115
"11",92896.3295098017,195.339621563442,142.904777932912,0,0.761021188451707,32.6977897523902,30.4409494105494,120.234349547885,30.1644770058338,67594013.9416312,"1",0.00946270396613695,19.0410420510452,150.739992125425
"8",2600,5,32,1140870,0.96969696969697,5,16.3333333333333,0,0,1134370,"0",0.00228677977431243,4,4
"3",50844.11,104,33,8599296.54,0.305555555555556,26,9.25,48,24,48911793.23,"0",0.00103842670171002,9.33333333333333,28
"11",133982.2,996,611,0,0.64519535374868,166,123.444444444444,444,111,89494687.16,"0",0.00149485874281867,98.8571428571429,692
"11",1990,79,83,0,0.83,15.8,17.3333333333333,79,15.8,14383369.73,"0",0.000138335087710733,14.4,72
"8",23622.4031743891,1,1.05057091312483,23393.149042502,1,1,1.03792818484362,1,1,30311.5857488419,"1",0.488168274254406,0,0
"7",27752.7908365941,2.48039086256176,2.48039086256176,575306.06946546,1,1,1,2.11029314692132,1,95766.7583329848,"1",0.365080027818771,0.370097715640441,1.48039086256176
"8",35087.6828252804,3.98405766813084,6.97608650219627,8265.3019575635,1,1.99202883406542,2.49070030640966,3.98405766813084,1.99202883406542,410011.838686001,"1",0.0799152174378863,2.48804325109813,4.96811533626169
"3",28474.2476855987,9.42237903946079,10.2972296944354,0,0.771374252604101,2.29525489708508,1.4809653011912,4.26594235817902,2.03441606988199,115808.01998863,"1",0.219004631373847,1.55251802871602,6.43802270758897
"11",40229.9546557479,8.00115691032261,5.4552816702053,223723.912587203,0.787843729990224,1.89105633404106,1.76376257203519,3.54587524011731,1.42431254001955,223723.912587203,"1",0.263111337552988,1.14564385805279,5.72821929026395
"3",8236.7,5,8,0,0.727272727272727,5,1.33333333333333,0,0,738966.57,"0",0.0110233725288702,2,2
"10",19440,13,9,3565600.76,0.9,6.5,6.5,13,6.5,1190759.42,"0",0.0160634682835991,5.5,11
"12",3780,13,13,37926,1,6.5,6.5,7,3.5,37926,"0",0.0906344410876133,2.5,5
"11",71300,10,14,0,0.7,5,1.55555555555556,2,2,657202,"0",0.0978720717307571,2,4
"8",33373.7360172905,3.80045840702951,6.65080221230164,0,0.950114601757377,1.90022920351475,2.37528650439344,3.80045840702951,1.90022920351475,391946.986720525,"1",0.0992699478059519,2.37528650439344,4.75057300878689
"3",133263.392394375,25.258895697305,12.3300612757448,1493212.79391098,0.40868722301912,4.77075662704495,2.74486705731445,13.8834354595747,3.47085886489367,1778528.57214193,"1",0.0475897142220605,2.0825153189362,8.33006127574481
"11",16890.1436430402,23.5919902585447,9.47199634695426,56443.59051059,0.362322855605594,3.98088760355798,2.09822174867926,9.47199634695426,2.41199939115904,371716.177312033,"1",0.0648868964671199,1.41199939115904,5.64799756463617
"2",41143,955,611,0,0.652777777777778,159.166666666667,123.444444444444,403,100.75,89494687.16,"0",0.000459514363428336,109.166666666667,655
"11",13120,130,141,0,0.635135135135135,65,23.5714285714286,3,3,10272495.76,"0",0.00127556777407753,48,48
"11",15795,349,479,0,0.76517571884984,116.333333333333,77,12,6,97963293.92,"0",0.00016120786765936,203,203
"8",68025.6541623969,23.9589144289494,19.969185821712,0,0.941526617883937,3.70939457487492,3.45033171221924,14.6031732903793,3.12131941759338,884072.164125275,"1",0.0977047293099811,3.5311899817593,22.71148227714
"12",8160,28,15,611624.25,0.517241379310345,4,2.5,21,3.5,439984,"0",0.0182084330036774,2.33333333333333,14
"11",23000,2,3,115000,0.6,1,3,1,1,110000,"1",0.172932330827068,0,0
"11",123568.023392744,40.2559160087258,32.8970828633755,5120873.80195947,0.843364418165067,7.17941657267511,5.00877990238951,28.6022287202068,7.5031301084673,5066467.44331077,"1",0.0418916734775756,5.95294438178341,32.1919370065443
"0",15704.56,14,125,0,0.912408759124088,7,17,2,2,4772463.46,"0",0.00327986819476732,2,2
"11",392435.1,0,0,0,0,0,0,0,0,4384762.01,"0",0.0821475628833745,0,0
"8",46796.8450244507,49.3338544829749,26.9572750390507,28592.5022680834,0.686139433463034,7.45320904181738,6.82130065214005,43.2262603561394,7.59862794959918,2108323.62862586,"1",0.132012155382672,7.63449265854433,45.806955951266
"8",278387.895850092,55.4929889608175,31.597195584327,3155184.03832886,0.824455719451759,8.13011773343065,7.86291359440656,48.6272570993751,8.29358753965547,3959372.18401256,"1",0.0336214602279498,9.00751537876204,51.9183395127766
"11",619500.55,11,13,6314813.04,1,5.5,12,11,5.5,5618077.44,"0",0.0993174836440001,4,8
"8",10353.8516219705,10.6237250117119,9.35385162197053,13588.5859614704,0.982992767101678,1.95620509939701,1.88997587498872,7.90256774798036,1.78516092853388,510672.416496393,"1",0.0176431791981532,1.97258932544805,9.44231452746317
"8",22619.2110359669,24.1380177363753,19.4445142876357,0,0.607641071488615,3.44828824805362,3.20350235390166,14.0805103462189,2.81610206924379,776468.88145078,"1",0.058499612251591,3.25671667871731,22.7970167510211
"8",150699.117634276,10.0885949833319,16.5677921166644,3947510.01879037,0.841854675757614,3.44966547222187,4.67449820833281,10.0885949833319,3.44966547222187,3892697.33374799,"1",0.0420826046110727,2.93489964166656,5.86979928333312
"3",12000,0,0,0,0,0,0,0,0,12000,"0",0.5,0,0
"3",3292,15,13,185228.29,0.684210526315789,15,4.33333333333333,0,0,124428.3,"0",0.0257750725609007,8,8
"3",10230,0,0,0,0,0,0,0,0,166830,"0",0.0577770247373772,0,0
"8",144000,5,15,0,0.9375,2.5,5.6,5,2.5,1756800,"0",0.0757575757575758,1.5,3
"8",35772.5642298348,36.4606919141952,22.810470191529,191240.1787729,0.837636794137058,5.4666497403024,5.63405055625481,32.0724044500384,5.57113277516328,1636295.1263469,"1",0.0369306230917113,5.93682339717634,33.363620048156
"11",55809.0388083598,20.1332564260811,31.2943226746283,4866.74357391894,0.925840091371779,4.18887607101351,3.65739672584459,9.76940919528715,3.39165705326013,4226217.81615995,"1",0.110896431627023,2.79026656213682,16.7415993728209
"8",47606.2209047377,22.1665407177061,18.9393023401499,0,0.94554960023379,3.40618909443063,3.27798858959642,13.4544767551124,2.85857364535332,910915.099118449,"1",0.0595957456263518,3.4498428868662,21.0049321893603
"8",27867.4196427748,2.03377476334572,3.06754952669144,513482.591241111,1,1.01688738167286,1.51688738167286,1.05066214501858,1.01688738167286,484859.253772174,"1",0.0544035596195238,1.02533107250929,1.06754952669144
"10",28000,1,1,28000,1,1,1,1,1,56000,"0",0.333333333333333,0,0
"8",9000,0,0,0,0,0,0,0,0,9000,"0",0.5,0,0
"3",9945,51,384,0,0.934306569343066,51,53.4444444444444,0,0,28442856.66,"0",0.000349526212526939,23,23
"8",49985.0941453362,40.0276617305353,22.5528243600857,155727.997450484,0.736082495544741,6.034356136487,5.66303320420557,32.4886682357173,5.7989501269379,1638326.62377642,"1",0.0686184159011884,6.21974665750749,36.4886682357173
"8",139466.64,1,4,0,1,1,1.25,1,1,654485.28,"0",0.175661317123586,0,0
"11",24534.3859538902,15.8656140461098,12.6865841040853,0,0.623355715637638,4.07711386319716,2.4353250770752,8.92536635836586,3.3059752312256,517760.49231512,"1",0.0439262717920649,1.63432920520427,6.53731682081707
"11",14100,1,1,58399.2,1,1,1,1,1,14100,"0",0.5,0,0
"7",7140,5,7,1403621.8,1,5,3.5,0,0,61799.36,"0",0.103569281757185,4,4
"7",21000,0,0,0,0,0,0,0,0,28000,"0",0.428571428571429,0,0
"11",10076.52,87,170,0,0.833333333333333,14.5,30.2222222222222,70,17.5,24273621.33,"0",0.000414949982586775,9,54
"3",77077.5,85,73,0,0.565891472868217,42.5,8.66666666666667,1,1,21492001.28,"0",0.00357351840503593,15,30
"11",14400,1,1,560800,1,1,1,1,1,14400,"0",0.5,0,0
"8",7000,159,115,0,0.864661654135338,26.5,26.6666666666667,159,26.5,3605798,"0",0.00193755643133106,24.6666666666667,148
"8",70000,3,6,375000,1,3,3,3,3,330500,"0",0.17478152309613,3,3
"8",48000,0,0,0,0,0,0,0,0,48000,"1",0.5,0,0
"7",30000,5,4,2022080.68,0.666666666666667,5,2,0,0,95113.6,"0",0.239782086040207,3,3
"3",5564,1,1,39749,1,1,1,1,1,38904,"0",0.125123684447243,0,0
"11",492527.951595675,43.2015283927321,105.00382098183,0,0.970547311500577,14.4732135795057,23.4371799370274,43.2015283927321,14.4732135795057,18137325.0187969,"1",0.0319646563117191,9.85028657363728,38.8558654300869
"11",942,338,182,268181095.42,0.56875,84.5,74.3333333333333,4,1.33333333333333,13775200.32,"0",0.0000683790845157297,66.6666666666667,200
"3",3608,9,10,894284.21,0.666666666666667,9,2.2,0,0,247604.12,"0",0.0143623643636302,2,2
"2",305382.185921741,0.677424346096814,1.18549260566942,0,0.169356086524203,0.338712173048407,0.423390216310509,0.677424346096814,0.338712173048407,369297.172975975,"1",0.428570644776224,0.423390216310509,0.846780432621017
"2",55931.9364357207,58.7584486838896,35.7941744418349,0,0.824069478225759,10.1525932189044,9.51844624706428,51.8702929024585,10.2333977007462,3502060.31232792,"1",0.0169242368320529,11.1912616627524,56.0291277908254
"11",38767.2784924787,141.170113550965,98.8031727108173,0,0.660287174347172,17.6908084277779,13.1541585030759,127.100822520442,21.2319741414394,14879733.8276802,"1",0.00409035810573338,12.5391851448942,112.179553436115
"8",27722.9258528315,4,4.72477671736851,22076.9465560298,0.848318447824568,1.69663689564914,2.0449553434737,4,1.69663689564914,246816.530204585,"1",0.170726762657015,1.81743301521055,3.17982137389481
"8",79200,39,16,0,0.390243902439024,13,4.14285714285714,13,13,1514080,"0",0.0497087768628239,7,14
"3",146871.87,136,53,8389948.6,0.420634920634921,45.3333333333333,17,25,25,8522360.47,"0",0.0169417388114436,21.3333333333333,64
"12",171843.75,143,53,0,0.378571428571429,15.8888888888889,6.66666666666667,71,10.1428571428571,4875907.86,"0",0.034043622443617,7.55555555555556,68
"11",36059.6021980047,32.6303798081353,18.0703637059778,77627.3617128842,0.897303961661898,5.08828038336443,4.8282800958259,28.6138236420229,5.18391267303377,1391787.88772676,"1",0.257999006538771,5.02069520764053,30.1241712458432
"2",21000,2,3,65797,1,2,1.5,0,0,43170,"0",0.327255726975222,2,2
"8",40000,0,0,0,0,0,0,0,0,290000,"0",0.121212121212121,1,1
"8",42000,0,0,0,0,0,0,0,0,42000,"1",0.5,0,0
"11",24722.8731419626,1.1402114299126,2.23368571652099,0,1,1.0467371433042,1.0701057149563,1.1402114299126,1.0467371433042,62905.0577296757,"1",0.333524298207242,1.0701057149563,1.1869485732168
"7",10152,1,3,217794.11,1,1,1.5,1,1,14377.44,"0",0.413870027199969,0,0
"11",109065.6,181,84,13539764.5,0.48,30.1666666666667,16,97,24.25,9228473.84,"0",0.01168033620643,15.1666666666667,91
"11",23174.0790540352,1.13765349099413,1.27530698198825,20696.316216141,0.965586627251469,1,1,1.13765349099413,1,34461.6653155535,"1",0.452171244654583,0.137653490994126,0.137653490994126
"8",12000,5,7,131000,0.875,2.5,1.75,1,1,131000,"0",0.0839160839160839,2,4
"3",3000,1,1,20940,0.5,1,1,0,0,3000,"0",0.5,0,0
"11",18105.8891130146,165.706233876757,62.3138561849482,0,0.320475043842448,27.6177056461262,9.08171662214833,44.8759041232988,11.2189760308247,2364286.75654395,"1",0.01829960595632,6.85164735685103,33.6601998219267
"3",76746.48,175,405,0,0.754189944134078,175,74.5555555555556,0,0,230572091.69,"0",0.000332741671750516,47,47
"3",22000,3,3,134200,0.6,3,1,0,0,62800,"0",0.259433962264151,1,1
"11",33105.7536658924,1,1.40148825687356,68586.8768788367,1,1,1,1,1,50771.2369683292,"1",0.435696406150128,0,0
"11",24400,2,2,1216830,1,1,1,2,1,46990,"0",0.341784563664379,1,1
"3",15984.9904115312,21.6761908435728,8.67047633742914,0,0.279692785078359,3.61269847392881,1.87860320644298,8.67047633742914,2.16761908435728,342809.925474585,"1",0.0992238496798771,1.30057145061437,5.20228580245748
"11",800,0,0,0,0,0,0,0,0,72422.22,"0",0.0109256452481228,0,0
"3",70156.2,37,28,2871678.3,0.491228070175439,37,16.5,0,0,2152209.23,"0",0.0315682556311182,8,8
"8",37575.082122758,46.9221454383805,27.5628697876818,0,0.85179644100241,7.17536237769361,6.8552384587354,41.1257395753637,7.31337204109877,2202317.80260588,"1",0.0144218347997866,7.24550732877105,43.4730439726263
"8",50000,1,3,100000,1,1,1,1,1,100000,"0",0.333333333333333,1,1
"2",513871.99,2,3,1536458.83,1,2,4,2,2,1536458.83,"0",0.250628818036301,1,1
"8",39308.4479166353,5.83784039132297,7.78764588199556,378570.379342635,0.977366497643806,2.28880349006504,2.62471059798263,5.77220323449001,2.27567605869845,762520.123713624,"1",0.0742247175905616,2.68050218129065,6.05019450932741
"2",24000,2,1,24000,0.5,1,1,2,1,24000,"0",0.5,0,0
"8",124921.948279533,31.1638401858509,25.5678865835071,269930.277187301,0.886207671021111,5.1205706921007,4.44843356104361,18.5039175152779,4.32480412423611,1225248.04190874,"1",0.0638406904336667,4.4114138420139,29.0078350305557
"8",64474.5559982297,33.9060273678042,27.4114690376446,418492.630462121,0.8969735407817,5.02423307748645,4.64941163940562,19.9891166603193,4.14945583301596,1485470.28199184,"1",0.0295613902452885,4.65084013475903,31.8338214149699
"11",14410,1,3,199315,1,1,1,1,1,199315,"0",0.0674230904199321,1,1
"2",374274.575966437,12.6735803401098,12.7823868934065,5394793.85411267,0.77001870310315,4.40932787225271,3.40349795209477,12.6735803401098,4.40932787225271,4641794.54157419,"1",0.0755508694835915,2.86139918083791,7.89119344670326
"11",56384.75727186,94.5720843933523,58.4385980349034,0,0.74198134213284,12.5761507473487,10.3753461898046,84.5339454337955,14.0889909056326,7218476.37278631,"1",0.0133276679867528,11.2077860501077,81.0607692487538
"3",16360,67,9,101260,0.126760563380282,33.5,3,3,3,81020,"0",0.168001643047854,6,6
"11",25732.3573604226,1,1,25732.3573604226,1,1,1,1,1,25732.3573604226,"1",0.5,0,0
"11",23563.6013253126,0.896095553645864,0.896095553645864,21506.2932875007,0.896095553645864,0.896095553645864,0.896095553645864,0.896095553645864,0.896095553645864,23563.6013253126,"1",0.5,0,0
"11",35811.3050423563,40.3710168078542,37.4181905472651,377.389915287495,0.88554936974461,5.78076632666801,6.53654923860449,26.5911609251052,4.44496397068724,6698776.2009202,"1",0.0130416183941317,5.06198787529554,35.4339151270688
"3",41372,7,83,0,0.965116279069767,7,12.5555555555556,0,0,35937841.67,"0",0.00114988616425757,3,3
"11",46350,31,50,0,0.943396226415094,4.42857142857143,6.75,28,4.66666666666667,5533989.35,"0",0.00830594648334424,4.57142857142857,32
"11",13230,4,5,413292.5,1,2,1.66666666666667,1,1,55724.35,"0",0.191866067913047,2,4
"8",21851.262080837,25.4091326738708,22.4585819456261,0,0.935452759171312,4.16386940682839,3.97481005893399,15.0815741412807,3.51470858477987,1016019.71365506,"1",0.0193432103062985,3.34416181055297,23.4091326738708
"8",30000,31,18,2852970,0.529411764705882,6.2,3.42857142857143,7,2.33333333333333,563370,"0",0.0505586733404115,4,16
"8",29732.4596982915,22.6229849145748,18.7442884345073,65342.2596872738,0.884353100306596,4.18735606532677,3.98506577271554,14.3114924572874,3.66491939658299,705529.939177213,"1",0.0782242042025088,4.0290419232832,20.1770844117273
"3",52000,17,9,0,0.5,4.25,1.66666666666667,8,2.66666666666667,335969.56,"0",0.134031133782764,2,8
"3",17000,22,7,200127.72,0.291666666666667,5.5,1.4,11,5.5,176207.7,"0",0.0879882116499498,2,4
"2",372000,3,8,4472403,0.888888888888889,3,2,0,0,2739955,"0",0.119539003616698,1,1
"7",33836.67,445,182,0,0.470284237726098,55.625,39,316,52.6666666666667,8129507.67,"0",0.004144951945026,33,264
"8",44235.6074786279,54.6100915628485,30.387413399294,61806.825298934,0.829150389128534,8.0210886328215,7.58854080847232,47.104297270067,7.96053970217084,2315961.83375939,"1",0.0321666090057386,8.8468533498235,51.104297270067
"11",190000,122,129,0,0.675392670157068,24.4,17.6666666666667,36,12,33256289.2,"0",0.00568074977956,12.2,61
"11",18000,12,16,470650,1,6,8,12,6,470650,"0",0.0368361813158703,5.5,11
"3",9153.14187840559,5.01005401089787,2.5037702540867,6580.02388807945,0.886812991627883,1.52910434866014,1.19493318108531,2.5037702540867,1.25062837568112,72134.3818312325,"1",0.422767891361129,0.250628375681117,1.00251350272447
"3",78398.2,66,43,9504352.31,0.530864197530864,66,54,0,0,4607174.66,"0",0.0167318281760749,27,27
"7",6270,1,5,0,0.833333333333333,1,5,0,0,33041,"0",0.159497341710971,1,1
"11",38816.9326438066,45.5875621847808,45.8366945683956,0,0.901426988535095,6.84100259370392,7.31107672904101,29.1845043040812,6.36889364058152,6038084.31164786,"1",0.0230861909954075,6.46397819194411,40.8983679134399
"11",21000,1,2,140000,1,1,2,1,1,35000,"0",0.375,1,1
"8",682150,17,18,0,0.857142857142857,2.83333333333333,2.5,8,2,108307349,"0",0.00625885985584721,3,12
"8",120018.078859882,130.286915569566,42.4479680415243,0,0.583864544274878,20.7581406361867,8.65824985732823,80.9506929391064,17.3088657777989,6783347.80081934,"1",0.0176894760567501,10.297918721661,57.7656095875427
"11",15036.9,2,4,0,1,2,2,2,2,150491.76,"0",0.0908416705602522,0,0
"2",7650,3,4,553050,1,1.5,1.33333333333333,1,1,31450,"0",0.195652173913043,1.5,3
"11",137389.7,6,10,2510681.79,1,6,2,0,0,1188915.04,"0",0.10358833521171,6,6
"11",330484.184228403,18.1071798452176,14.3055843240581,7094740.0393208,0.6436004198913,6.06879402821263,3.61359692079714,18.1071798452176,6.06879402821263,5954314.9854698,"1",0.0746158383891807,3.16799626763289,9.50398880289868
"3",15454.969773409,21.0021982975304,8.66739943251014,0,0.435421822247125,3.63917894203526,1.97232908390773,8.5008243615739,2.25013739359565,331771.638456876,"1",0.090412219937781,1.41671246453188,5.16712464531884
"11",24439.1206562519,0.973861865699291,0.973861865699291,23372.684776783,0.973861865699291,0.973861865699291,0.973861865699291,0.973861865699291,0.973861865699291,24439.1206562519,"1",0.5,0,0
"7",20000,0,0,0,0,0,0,0,0,20000,"0",0.5,0,0
"11",211200,21,24,0,0.857142857142857,3,4,20,3.33333333333333,3030893.76,"0",0.0651430882739184,3.4,17
"7",32044.183535967,3.64171921648085,6.37300862884149,0,0.910429804120213,1.82085960824043,2.27607451030053,3.64171921648085,1.82085960824043,375640.391610935,"1",0.116007813952874,2.27607451030053,4.55214902060106
"11",17400,0,0,0,0,0,0,0,0,38079.14,"0",0.313631393709419,0,0
"2",30000,24.278081996832,20.4039267976768,325009.713167837,0.9428809937599,3.60226220529793,3.36680616628534,13.9668491980992,2.94966207966208,762034.41394004,"1",0.0701757802879558,3.42818523389952,23.0595431970432
"11",33297.3801277578,1,1,543159.065348189,1,1,1,1,1,33297.3801277578,"1",0.5,0,0
"8",10000,2,2,85000,1,1,1,1,1,20000,"0",0.333333333333333,1,1
"8",46944.8917564005,55.7548553277738,30.550239383243,3141.00749418139,0.822224495689046,8.07715817161703,7.62707574403612,48.8018578258343,8.24270573118702,2393824.90357356,"1",0.0810758686261797,8.69124687742442,52.1474812645465
"8",276000,35,14,3416980,0.777777777777778,35,47,0,0,3583770,"0",0.0715068514445161,31,31
"13",140,1,2,364415.15,1,1,1,1,1,3820,"0",0.0353535353535354,1,1
"11",1732628.05,28,43,0,0.934782608695652,7,6.14285714285714,16,5.33333333333333,9060543.48,"0",0.160530020780648,6.25,25
"11",33880,0,0,0,0,0,0,0,0,33880,"0",0.5,0,0
"11",193341.56,1,2,997676.69,1,1,1,1,1,705389.19,"0",0.215127344869417,0,0
"11",135018.06,6,7,522324.31,0.777777777777778,6,2.33333333333333,0,0,171366.06,"0",0.44068230429175,4,4
"3",20692.66010914,5.75396323949099,4.3865726115182,0,0.865815553724045,1.62725903854395,1.23109543525303,2.78273621480912,1.29712270246819,122622.833165433,"1",0.233663440518037,1.09904090082273,2.79232720658183
"11",45588.2484039292,53.3260439946316,29.2394523145631,19230.0635969732,0.830110246770676,7.76323017617688,7.33311246760422,46.6814669794403,7.92143439082429,2288365.55122653,"1",0.0996584705144799,8.30572126898915,49.8343276139349
"11",34955.03570164,3.70418224763125,5.52091123815626,253833.285391859,0.852091123815626,1.85209112381563,2.35209112381563,3.70418224763125,1.85209112381563,310605.561596885,"1",0.155040090015932,2.05627337144688,3.81672899052501
"3",21494.5164673962,7.99204706773162,3.62201765039936,17007.9529322684,0.80264383276564,1.92256176588126,1.33989117690362,3.62201765039936,1.43700294173323,131310.442372011,"1",0.365335844037113,0.437002941733226,1.7480117669329
"11",103000,2,4,0,0.8,2,1,2,2,356504,"0",0.224154740763954,1,1
"11",8240,1,2,330000,1,1,1,1,1,36240,"0",0.185251798561151,0,0
"11",28102.7,12,34,0,0.871794871794872,2.4,5.83333333333333,7,2.33333333333333,1401048.46,"0",0.0196639101492945,1.75,7
"3",29396.5758288512,11.3718300950713,11.0781045886688,0,0.770361648169932,2.54724883659011,1.7389115351668,6.24245754443109,2.31624401267618,213983.07306611,"1",0.21327392194894,1.86655556014739,8.32870591152459
"8",234619.246814548,6.52233368065208,4.47766631934792,0,0.579611053224653,3.26116684032604,1.86941657983698,6.52233368065208,3.26116684032604,956624.825290835,"1",0.165155039263104,2.18470828991849,3.10824973951094
"3",23921.3221737184,7.94456387870014,6.39978756895289,0,0.199993361529778,1.13493769695716,1.05437113204971,4.63432892924175,0.926865785848349,267091.181560932,"1",0.39535680377519,1.07188560268176,7.50319921877235
"8",108000,30,14,1274300,0.518518518518518,4.28571428571429,3.42857142857143,14,2.8,1276300,"1",0.0780177707144405,2.66666666666667,16
"8",38500,17,17,627176.6,0.85,5.66666666666667,5,12,12,623510,"0",0.0581562212051178,7,14
"11",27428.6617746111,23.5106429052539,19.4493151628412,42243.4137028176,0.793753952639236,3.62104472374943,4.12473949831393,13.6533193560317,3.02453109696507,756521.352496441,"1",0.0798592251852785,3.07294898646485,21.5106429052539
"11",325789.4,274,310,0,0.826666666666667,39.1428571428571,59.3333333333333,212,42.4,30750501.83,"0",0.010483535425408,31.4285714285714,220
"11",18000,6,4,403500,0.571428571428571,3,1.33333333333333,2,2,62400,"0",0.223880597014925,1.5,3
"11",423500,5,4,2648475,1,2.5,2.66666666666667,3,3,2648475,"0",0.137859194817666,2,2
"3",20000,1,1,37200,0.5,1,1,0,0,20000,"0",0.5,0,0
"11",36259.1042011511,13.7753699366003,6.25845664553344,127791.010193047,0.639404880821765,2.68563908885699,1.62102492747363,5.79076372622512,1.79846062103752,238621.497439257,"1",0.247019024756537,1.26615354034584,3.6615354034584
"11",47760,4,6,0,1,1,1,4,1,225040,"0",0.175073313782991,1,5
"8",60882949.240007,13.547322303988,15.5925900735892,0,0.809053553920239,3.43209834559821,3.295610191999,13.547322303988,3.43209834559821,62055641.1879292,"1",0.47641947936985,2.5,9.77366115199402
"11",436311,0,0,0,0,0,0,0,0,464061,"0",0.484589702922792,0,0
"7",16200,4,10,257700,1,1.33333333333333,2,4,1.33333333333333,194700,"0",0.0768136557610242,1.33333333333333,4
"11",43000,2,3,1186350,1,1,1,1,1,122900,"0",0.25919228450874,1,2
"7",22200,0,0,0,0,0,0,0,0,22200,"0",0.5,0,0
"3",21735,50,61,5369306.66,0.74390243902439,50,26,0,0,3960558.96,"0",0.00545790949094074,29,29
"2",1222933.65,32,17,6878096.94,0.5,32,24,0,0,6861566.94,"0",0.151268917156452,14,14
"8",139466.64,1,4,0,1,1,1.25,1,1,654485.28,"0",0.175661317123586,0,0
"6",3520,2,4,521450,1,2,4,0,0,38720,"0",0.0833333333333333,2,2
"8",43297.7571680024,1.8687267547939,3.4478779246565,95945.6589526883,1,1.2895755849313,1.43436337739695,1.8687267547939,1.2895755849313,183842.257184098,"1",0.264081880559377,0.723938962328248,1.4478779246565
"11",61000,3,3,191511.73,1,1,1,3,1,191511.73,"0",0.241572936037466,1,2
"8",50400,9,12,0,0.631578947368421,9,1.71428571428571,0,0,482800,"0",0.0945236309077269,2,2
"11",17302.4331246328,1.32952358550392,1.65904717100784,21355.573226331,1,1,1,1.32952358550392,1,23332.7147393546,"1",0.382450650785151,0.494285378255881,0.988570756511763
"11",115249.56,675,266,0,0.407350689127106,96.4285714285714,39.3333333333333,193,38.6,32882318.31,"0",0.00349266832192139,37.25,298
"3",18822.3091838881,13.2921001603827,7.29817696008831,1071479.97509138,0.557416518702001,4.01656538667157,2.31676794666176,11.8012153599411,3.85091151995584,220927.340271203,"1",0.0819225264429052,1.95030383998528,6
"11",58280,24,21,0,0.7,4.8,2.625,18,4.5,3161964,"0",0.0180980074801785,3.4,17
"11",11996.9,23,63,0,0.969230769230769,7.66666666666667,16.75,23,7.66666666666667,18780266.99,"0",0.000638395675487718,11.3333333333333,34
"11",14880,10,8,2285936.35,0.727272727272727,2.5,1.6,3,1.5,60920,"0",0.196306068601583,1.75,7
"11",40919.6972250938,1.70498738437891,1.70498738437891,891486.976478249,1,1,1,1.70498738437891,1,71375.1522302628,"1",0.390605405872238,0.70498738437891,0.70498738437891
"7",22400,1,2,47400,1,1,1,0,0,47400,"0",0.320916905444126,1,1
"11",29666.5,160,191,0,0.74609375,26.6666666666667,30.8888888888889,129,32.25,13851934.42,"0",0.00213710941345806,12.125,97
"8",20000,43,32,1290969,0.680851063829787,43,15.6666666666667,0,0,1075368,"0",0.0182587039241606,28,28
